date,title,text,bewertung,sterne,author,land,nützlich,date_online
Datum der Erfahrung: 16. August 2023,"Zugausfall, wichtigen Termin verpasst, Kundenservice aufgelegt","Um zu einer Wohnungsbesichtigung um 13 Uhr in Würzburg zu kommen, wollte ich die Verbindung ab Gersthofen um 9 Uhr nehmen (Ankunft: 12:17 Uhr). Ich dachte mir bei der ersten Verschiebung auf 9:18 Uhr aufgrund einer Erkrankung von Personal noch nichts. Letztendlich ist der Zug dann ohne jegliche Information in der App ganz ausgefallen. Mein Gespräch mit dem Kundenservice der DB nach längerer Wartezeit wurde nach meiner Nachfrage, wo denn der Zug sei, einfach beendet. Ich fahre sehr oft mit der Bahn, meistens zu Freunden oder auf Ausflüge. Meine letzten 15 Fahrten waren ausnahmslos alle massiv verspätet oder sind ausgefallen. Da es diesmal wirklich wichtig war, schreibe ich diese Bewertung. Wie soll das weitergehen? Auf die Deutsche Bahn ist absolut kein Verlass! Man kann sehr gut verstehen, dass niemand Lust darauf hat, ökologisch zu handeln und mit dem Zug zu fahren in unserem Land!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Beatrice Echerer,DE,,
Datum der Erfahrung: 13. August 2023,Die Schande der Nation,"Die Schande der Nation. Für die Bahn sollte man Minussterne einführen. Bei einer Fahrt von 2,5 Stunden gab es eine Verspätung von 1,5 Stunden. Und das auf der Rückfahrt gleich nochmal für 60 Minuten. Klimaanlage funktionierte nicht, auch auf Hin- und Rückfahrt. Und die Toiletten waren so ekelhaft, dass ich da nichtmal in einem Ganzkörperneoprenanzug auch nur einen Fuß reingesetzt hätte. Fehlt eigentlich nur noch, dass die es schaffen sich auf der Schiene zu verfahren.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Ph P,DE,,
Datum der Erfahrung: 28. August 2023,Absolute Abzocke und Unzuverlässigkeit,Absolute Abzocke und Unzuverlässigkeit. Die Preise sind für eine ICE fahrt  von 50 min die letztenendes 3 Stunden dauert nicht zu tolerieren,2 Bewertungen,Bewertet mit 1 von 5 Sternen,renata kristo,DE,,
Datum der Erfahrung: 13. August 2023,Made in Germany,"Made in GermanyAmsterdam- Wien Holland keine VerspätungDeutschland 3 Stunden Verspätung Österreich 5 Minuten aufgeholt Und die Fahrt in Deutschland wie in Indien vor 30 Jahren. Ein Entwicklungshilfeland mitten in Europa, Wahnsinn!!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Otto Lauer,AT,,
Datum der Erfahrung: 02. August 2023,Leute man kann die Bewertungen hier…,"Leute man kann die Bewertungen hier voll verstehen und einfach täglich, wenn nicht sogar stündlich wiederholen. Wie ist es möglich mit Abstand jeden Zug zur Verspätung zu bringen?? Und die ausrede Verspätung aus vorheriger fahrt und verspätete Bereitstellung des Zuges ist langsam wie das Vater unser. Wird endlich mal Zeit dass der Verein wieder verstaatlicht wird. Und eure Werbung mit zufriedenen und glücklichen Kunden könnt ihr den Rindern auf der Weide andrehen. Vom Nahverkehr will ich jetzt gar nicht erst anfangen...Schön die ganzen Subventionen des Staates in die eigene Tasche der Schlupsträger packen ganz nach dem motto: dann lass ich mich halt vom Chauffeur fahren. Peinlich im Vergleich zu anderen Ländern",1 Bewertung,Bewertet mit 1 von 5 Sternen,Eric Grotwinkel,DE,,
Datum der Erfahrung: 16. August 2023,Der Kundendienst ist schwerer zu…,Der Kundendienst ist schwerer zu erreichen als der Papst. Ein absolut unfähiger Verein. Seit 10 Wochen versuche ich bein Id..  anzurufen und werde nach 2 Minuten aus der Leitung geworfen. So was hab ich noch nie erlebt. Man könnte echt meinen das wär ein kleine Betrieb bei dem 2 Leute die Telefone bedienen. Aber immer mehr Geld haben wollen und streiken.,2 Bewertungen,Bewertet mit 1 von 5 Sternen,N. L.,DE,,
Datum der Erfahrung: 03. August 2023,Die deutsche Bahn ist eine…,"Die deutsche Bahn ist eine Geduldsprobe. Immer eine Enttäuschung. Sie dürfte NIEMALS die Ticketpreise erhöhen, sondern eher so gering wie möglich halten.Es funktioniert einfach nicht. Ausfälle und Unpünktlichkeiten von Zügen ist das Alltagsgeschäft der DB!",1 Bewertung,Bewertet mit 1 von 5 Sternen,H.mann,DE,,
Datum der Erfahrung: 11. August 2023,Deutsche Bahn,Deutsche Bahn. Ich wünschte ich könnte fluchen aber ich darf nicht. Wegen diesem Besch Konzern komm ich zu spät zu einem Konzert auf das ich mich ein Jahr lang gefreut hab. Wenn ich könnte würde ich eurem Organisator eigenhändig die sackhaare ausreißen. Ich hab SO eine wut. So das wärs. Kommt einmal rechtzeitig oder liefert wenigstens eine Gescheide Erklärung wenn euere Züge ausfallen. Danke,1 Bewertung,Bewertet mit 1 von 5 Sternen,alighthelpsmotion,DE,,
Datum der Erfahrung: 29. August 2023,Trotz Sitzplatz Reservierung keine…,"Trotz Sitzplatz Reservierung keine Plätze, da es die Waggons nicht gibt. 3 Stunden mit 4 Koffern gestanden,  da der Zug voll ausgelastet war. Traurig aber wahr.",11 Bewertungen,Bewertet mit 1 von 5 Sternen,Silke R.,DE,,
Datum der Erfahrung: 03. August 2023,Also wir wollten mit einer Gruppe…,Also wir wollten mit einer Gruppe Freunde nur zum phantasialand fahren alles Züge hatten Verspätung und wir armen Kinder haben 60 Euro für nix ausgegeben. Also fazit die deutsche Bahn ist der größte rotz,1 Bewertung,Bewertet mit 1 von 5 Sternen,Antonia Tümmers,DE,,
Datum der Erfahrung: 15. Mai 2023,Deutsche Bahn zockt Kunden ab ab,"Deutsche Bahn hat es nicht nötig, selbst auf Einschreiben mit Rückschein zu antworten. Wegen des Streiks mussten neue Tickets gekauft werden. Diese waren natürlich sehr viel teurer als die vor längerer Zeit gekauften. Differenz möchte ich erstattet bekommen.",4 Bewertungen,Bewertet mit 1 von 5 Sternen,Zicke Fuchs,DE,,
Datum der Erfahrung: 03. August 2023,Lugen und betrugen Und der nachste morgen in.do am Bahnhof…,Und der nachste morgen in.do am Bahnhof wo man wieder belogen wird. Von wegen Reparaturen an reinen anderen Zug stimmt auch wieder nicht ganz ehrlich selbst 49 Euro sind fur so eine lugefei noch viel zu viel a er leider hat der Konzern zu viel macht und die Aktionäre mussen verdienen traurig aber war !!Ich rate jedem die bandansage als Grund zu hinterfragen und ihr werdet sehen ihr habt recht auf Schadensersatz mit den falschen babdansagen will sich die Bahn vor den schadensersatzköagen schützen!!!Die wissen gar nicht was fur andere Leute da alles dran hängt wir sind denen völlig egal und jeder Stern ist dafur zu viel macht euch schlau glaubt es mir,6 Bewertungen,Bewertet mit 1 von 5 Sternen,Werner Burs,DE,,
Datum der Erfahrung: 08. August 2023,Dreckige scheißbahn ganz ehrlich,"Dreckige scheißbahn ganz ehrlich. 90% chance dass Sie zu Spät kommt, manchmal hat der Lokführer auch einfach kein Bock weiterzufahren, Toiletten sind außer Betrieb etc. Absoluter Müll.",4 Bewertungen,Bewertet mit 1 von 5 Sternen,niclas fischer,DE,,
Datum der Erfahrung: 25. August 2023,Minus 1 stern würde es besser treffen !,"Minus 1 stern würde es besser treffen !Mitte Juli das Deutschland Ticket bestellt! 4 Rufnummern angerufen ohne einen Erfolg zu verzeichnen! 1. mail am 3.8.2023 frage ob meine Bestellung durch gegangen ist ?!? Am 4.8.23 geld eingezogen für nicht erhaltenes Ticket ! Hotline Fehlanzeige ! 2. mail sofortiger Entzug der einzugsermächtigung sowie fristlose Kündigung des Tickets wegen nicht erbrachter Leistung ! Keine Reaktion seitens der DB ! Am 9.8.23 da noch immer keine Reaktion oder Bestätigung der Bestellung gekommen ist, Geld zurück geholt ! Am 11.8.23 wurde anscheinend ein Schreiben vom forderungsmanagement verfasst das ich die Überweisung bis zum 22.8.23 zu zahlen habe! Stempel der Post 18.8.23 , Brief Ankunft in meinem Kasten am 23.8.23 ! Also der Brief von Erstellung bis zum Poststempel benötigt 1 woche, wobei die DB als Großunternehmen selber stempelt! Dementsprechend ging der Brief dann am 21.8.23 tatsächlich zur Post ! Fakt natürlich ist die Frist nicht ein zu halten wenn er erst am 23.8.23 um Kasten ist! Umgehend eine mail gesendet= keine Reaktion !!! Rufnummer die auf dem Schreiben steht angerufen, Fehlanzeige da es eine servicehotline ist und somit leider ins leere läuft ! Mal sehen was als Nächstes kommt ! Gerade bei der Hotline für Beschwerden angerufen, würde Sinn ergeben nur Hilfe hat man dort leider auch nicht zu erwarten 😂😂😂 top Dann warten wir mal auf das nächste was da kommt",10 Bewertungen,Bewertet mit 1 von 5 Sternen,Sascha,DE,,
Datum der Erfahrung: 10. August 2023,Ich habe noch nie so eine …,Ich habe noch nie so eine mist  Verbindung gesehen ich war überall auf der Welt sogar Indien ist besser mit der Verbindung also Mann sollte nicht sagen Deutschland die kriegen nix auf die Reihe.,1 Bewertung,Bewertet mit 1 von 5 Sternen,Timur Yalcin,DE,,
Datum der Erfahrung: 06. September 2023,Null Punkte für die bahn was ist der…,Null Punkte für die bahn was ist der letzte Drecksladen . Nur Ausfälle und reichliche verspätungen,1 Bewertung,Bewertet mit 1 von 5 Sternen,Pierre Meyer,DE,,
Datum der Erfahrung: 19. August 2023,Bei der Rückfahrt absolutes Chaos!,"Bei der Rückfahrt absolutes Chaos!Um 18:01 Uhr in den Zug gestiegen...dann kam die Nachricht das zwischen Eisenach und Erfurt gesperrt ist -gut können Sie und auch ich nicht beeinflussen wenn da ein Unfall passiert auf den Gleisen!- dafür hab ich ja noch einigermaßen Verständnis!Die Fahrt wurde dann ohne Halt in Erfurt umgeleitet.Jetzt aber der Oberknaller...der Zug wurde wohl auch Fehlgeleitet bzw. falsch auf der Strecke umgeleitet, sodass sich die verspätete Ankunft nochmals um fast über 1 Stunde nach hinten geschoben hat, weil der Zug wieder ""umdrehen"" musste!Das kann doch nicht sein, wie kann man denn den Zug verleiten...ganz klar den Job verfehlt im Stellwerk würde ich sagen!Fu** off Deutsche Bahn 😠",1 Bewertung,Bewertet mit 1 von 5 Sternen,Dominik HansWurst,DE,,
Datum der Erfahrung: 10. September 2023,Unmenschen,mit dem verkauf der 49€ Tickets gehen die einen Beförderung´ s vertrag und Pflicht ein diese umgehen sie aber durch fadenscheinige Neuregelungen was jetzt dazu führt das mein 14 jähriger Sohn in Lippstadt festhängt und bis morgen warten soll keine Unterkunft kein Ersatz Angebot zur weiter fahrt wie gesagt er ist 14 und auf dem weg nach hause das ist eine bodenlose Frechheit sowas ganz ehrlich so geldgierig kann man doch nicht sein ihr seid nicht nur euren Aktionären sondern erstmal uns Kunden verpflichtet insbesondere wen man Werbung macht wie fahren sie deutsche bahn schonen sie die Umwelt kommen sie bequem an ihre ziele sorry ihr Heuchler den nichts anderes seid ihr.,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Ole A. K,DE,,
Datum der Erfahrung: 30. August 2023,Ich verliere mein Job bald wegen DB…,"Ich verliere mein Job bald wegen DB Verspätungen ,,  danke DB für diese voll schlechte Service . Sie sind nur am entschuldigen.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Terminator Germany,DE,,
Datum der Erfahrung: 21. August 2023,Man bezahlt für eine Reservierung und…,Man bezahlt für eine Reservierung und darf seinen Platz nicht benutzen....echt traurig .21.08.2023 ICE 788 Uhrzeit 12.32 Wagen 6 so etwas von daneben....geht gar nicht....nicht weiterzuempfehlen 👎,1 Bewertung,Bewertet mit 1 von 5 Sternen,Summer,DE,,
Datum der Erfahrung: 15. Mai 2023,Ohne die Unterstützung des Bundes wäre die Dt. Bahn AG schon sowas von pleite ...,"Meine Freundin und ich hatten am Wochenende vom 12.05. bis 15.05.23 eine Bahnfahrt von München nach Venedig und zurück gebucht. Am Abend des 11.05. erhielten wir dann die erfreuliche Nachricht, dass wir am 15.05. voraussichtlich an der österreichisch/deutschen Grenze hängenbleiben würden, da in Deutschland auf Grund des angekündigten Streiks keinerlei Fernverkehr mit der Bahn mehr fahren würde. Also mussten wir uns blitzschnell eine Alternative überlegen, haben am 12.05. und auch am 15.05. die Fahrt München - Innsbruck verfallen lassen und sind mit dem Auto bis Innsbruck (und zurück). Dadurch sind uns natürlich Mehrkosten entstanden (Benzin, Parkgebühren) und auch die Strecke München - Innsbruck mit der Bahn haben wir bezahlt aber nicht genutzt.Der Streik fand dann schließlich doch nicht statt, so dass unsere ursprünglichen Reisepläne hätten durchgeführt werden können. Die Bahn weigert sich daher nun vehement, uns die entstandenen Mehrkosten zu erstatten unter dem Hinweis, die Züge hätten keine Verspätung gehabt. Also sollte man es in Zukunft besser drauf ankommen lassen und sich keine Alternativen zurecht legen, oder was? Natürlich macht es sich die Bahn hier zu einfach, immerhin mussten wir davon ausgehen, dass der angekündigte Streik auch ausgeführt würde, aber so ist das, wenn es keinerlei Konkurrenz gibt. Da kann man sich halt alles erlauben. Und gestützt vom Bund mit unseren Steuergeldern muss man nicht mal wirtschaftlich arbeiten, bzw. nicht mal sicherstellen, dass man den eigentlichen Auftrag der Personenbeförderung tatsächlich erfüllt. Man kann einfach machen, was man will - oder es eben auch lassen. Wäre die Deutsche Bahn als AG auf sich allein gestellt, wär sie schon 10 Mal pleite. Aber finanziell unterstützt vom Bund kann sie weiter ihren Murks praktizieren. Dass jedoch irgendjemand glaubt, durch diese Arbeitsweise würde auch nur eine Person freiwillig das Auto stehenlassen und lieber öffentliche Verkehrsmittel nutzen, halte ich für Wahnvorstellungen. Die Deutsche Bahn - ein Spiegelbild unserer aktuellen Gesellschaft.",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Katrin,DE,,
Datum der Erfahrung: 18. August 2023,Die Deutsche Bahn ist eine Zumutung,"Ich fahre seit knapp drei Jahren mit der deutschen Bahn aber nur aus einem Grund und der liegt darin, dass ich durch meine Uni gezwungen bin ein Semesterticket zu kaufen. Seit drei Jahren erlebe ich nur Stress, Verspätungen und stundenlanges Warten! Die Deutsche Bahn ist einfach der Horror und es ist egal in welche Richtung ich fahre oder wie lange ich fahre, die Bahn kommt nie pünktlich und ich verpasse immer die Anschlüsse! Wichtige Termine kann man nicht wahrnehmen sobald man vor hat mit der Deutschen Bahn zu fahren! Es ist und bleibt eine totale Zumutung! Liebe Deutsche Bahn, ihr wollt konstruktive Kritik ?? Die gibt es leider nicht, da egal was ich jetzt schreiben würde oder wie lange die Gesellschaft euch Zeit geben würde: Ihr bekommt es einfach nicht hin!! Seit Jahren könnt ihr an den Stecken und dem Verlaufsplan arbeiten, aber Verbesserung ist längst nicht in Sicht!! Schaut mal in anderen Ländern der EU vorbei, vielleicht können die euch Tipps geben!!!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Jost Peter,DE,,
Datum der Erfahrung: 17. August 2023,DB das schlimmste was es gibt,"17.08.2023Nie wieder DB, was schlimmeres wie die gibt es nicht. Unwetter zwischen Nürnberg  die lassen dich im Wald  stehen ist dennen egal Hauptsache du hast bezahlt. Da hilfst dir niemand. Außer du bezahlst wieder. Dann überfühlte Züge Toiletten kaputt super.Das gehört abgeschafft DB.Scheis laden",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Ciggi,DE,,
Datum der Erfahrung: 20. August 2023,Was für Mutige,"Das Fahren mit der Deutschen Bahn bleibt inzwischen den Mutigen und Entschlossenen vorbehalten: Auf einer Fahrt nach Wien ging es plötzlich ab München Ost nicht weiter- Alternativen gab es nicht, so dass die Fahrt mit dem Flix Bus fortgesetzt werden musste. Von Mainz nach Marburg die gleiche Erfahrung- nur dass diesmal kein Flix Bus fuhr. Marburg nach Dortmund und zurück (diesmal RE, kein ICE)- Ähnliches. Und die Toiletten waren kaputt. Die Züge waren zudem auch noch überbucht. Dass Strecken und Züge kurzfristig Schaden nehmen und repariert werden müssen, dafür hat man Verständnis. Das Problem ist die Alternativlosigkeit- zu selten stehen Busse o.ä. bereit. Man möchte an den ökologischen Fußabdruck denken, man möchte umweltfreundlich reisen und sich den Stress des Selberfahrens sparen. Aber nicht zu wissen, wann man wo ankommt, ob man Termine, Flüge, etc. rechtzeitig erreicht, macht das Fahren mit der Deutschen Bahn zu einem Negativ- Erlebnis, das ich mir freiwillig nicht mehr antun mag. Von dem permanent angepöbelten Bahnpersonal, dass nichts dafür kann, möchte ich gar nicht erst reden. Auf die Begleichung der Rechnung für den Flix Bus warten wir auch immer noch. Der Konzern Deutsche Bahn AG ist leider unglaublich, wirklich UNGLAUBLICH, schlecht.",1 Bewertung,Bewertet mit 1 von 5 Sternen,M. Hevia,DE,,
Datum der Erfahrung: 12. August 2023,Ich habe noch nie so was bodenloses…,Ich habe noch nie so was bodenloses gesehen Man sagt ja immer Kunde ist könig aber in diesem Fall wohl nicht die Deutsche Bahn will nur Geld und fährt zu 100000% immer zu spät so unzulässig den Leuten das Geld aus den Taschen zuziehen und nix dafür zu bekommen Am besten wäre es wenn es die DB nicht geben würde.In der Schweitz wird nach Pünktlichkeit bezahlt wenn das mal auch so in Deutschland wäre dann wäre der Verein pleite.Und wenn man sich beschwert dann passiert trozdem nix es wird sich in diesem Verein nie was verändern Ich empfehle jedem mit einem Führerschein das Auto zu benutzen  100 mal zuverlässiger als die DB.,1 Bewertung,Bewertet mit 1 von 5 Sternen,Marco Schmidt,CH,,
Datum der Erfahrung: 25. August 2023,Eine Schande für Deutschland,"Sehr sehr peinlich, ihr kassiert so viel Geld von den Menschen und trotzdem kriegt ihr es nicht hin einmal in eurem Leben pünktlich zu kommen!!Ich kaufe mir dann lieber ein Auto und Klimawandel ist mir sowas von egal…",1 Bewertung,Bewertet mit 1 von 5 Sternen,Abdulsalam Tahhan,DE,,
Datum der Erfahrung: 05. August 2023,Das ist ja ein absoluter Witz!! Schlechter geht's nicht!!,"Das ist ja ein absoluter Witz!!! Mehr als 40 Minuten Verspätung!!! Wir waren mit dem Thüringen Ticket unterwegs, 4 Erwachsene und 2 Kinder. Preis war super!! Aber die Leistung kannst du voll vergessen! Natürlich haben wir den Anschlusszug nicht bekommen!!! So schnell werde ich diesen miserablen Service der DB nicht mehr in Anspruch nehmen!!!",1 Bewertung,Bewertet mit 1 von 5 Sternen,DerKrumme,DE,,
Datum der Erfahrung: 27. Juli 2023,Wie dreist seid ihr eigentlich,"Wie dreist seid ihr eigentlich, die Preise zu der Hauptreisezeit in den Ferien drastisch anzuheben!? Zumal die Züge so gut wie nie pünktlich sind oder ganz ausfallen, Anschlusszüge nicht bekommt usw! Und dann einzuführen, keinen Anspruch mehr zu bekommen, auf einen Ausgleich bei Verspätung ect, durch unvorhergesehene Dinge! Wo geht eigentlich das ganze Geld hin, was die Kunden für teure Tickets bezahlen? Kundenfreundlich sieht anders aus, seht endlich zu, dass komplett veraltete System auf den neusten Stand zu bringen, statt euch die Taschen voll zu hauen! Dann würden sicher auch viel mehr mit dem Zug fahren u das Auto stehen lassen! ABER SO KÖNNT IHR MICH MAL… entspannt Zug fahren stelle ich mir anders vor! Auch weiß ich, egal wie die Bewertungen hier sind (nämlich durchweg schlecht) ihr scheisst darauf… ich wünschte, es gäbe eine starke Konkurrenz für den drecksverein DB 🤮",1 Bewertung,Bewertet mit 1 von 5 Sternen,XxX,DE,,
Datum der Erfahrung: 23. August 2023,Die DB ist für den Mülleimer …,Diese regelmäßige ja fast schon provozierende Unpünktlichkeit ist echt hart zum heulen. Die sollten mal lieber ihren Mist in den Griff bekommen.Die Üstra kriegt es in DE hin wieso die DB nicht ? ... Echt traurig und macht einen sauer...,1 Bewertung,Bewertet mit 1 von 5 Sternen,Tobias Kuhlmann,DE,,
Datum der Erfahrung: 08. September 2023,Ein Saftladen,Ein Saftladen. Hin 40 Min Verspätung zurück 2 Stunden Verspätung.,9 Bewertungen,Bewertet mit 1 von 5 Sternen,Antonio Stahl,DE,,
Datum der Erfahrung: 07. August 2023,Obdachlose Junkies am hbf,"Viel zu teuer geworden die Impfung. Kann man fast nicht mehr bezahlen. Wurde letztens noch geimpft, sie haben die Impfung noch auf dem Löffel warm gemacht und zum Glück die Nadeln recycelt und beim nächsten Patienten direkt nochmal verwendet. Das nenne ich Umweltschutz. Werde öfter dafür zum hbf kommen. Bitte regeln sie den Markt.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Susmibumsi_slay,DE,,
Datum der Erfahrung: 10. Juli 2023,Bei meiner letzten Fahrt von Nürnberg…,Bei meiner letzten Fahrt von Nürnberg nach Klagenfurt musste ich die Fahrt in Salzburg abbrechen und mich abholen lassen weil der Zug 2x Verspätung hatte und ich beide Züge verpasst habe. Insgesamt 2 Stunden Verspätung trotz ICE. Ein Zug wurde dann einfach gestrichen. Das ist kein Einzelfall. Mit der DB zu reisen ist eine Zumutung. Hätte ich die Wahl würde ich nie wieder Zug fahren.,4 Bewertungen,Bewertet mit 1 von 5 Sternen,Jan Wanderer,DE,,
Datum der Erfahrung: 13. August 2023,Einfach nur schlecht,"Einfach nur schlecht. Letztes Jahr hab ich es versucht mit der Bahn täglich zur Arbeit zu kommen. Unmöglich. Es war fast jeden Tag was über Monate. Jedes Mal wenn ich mal was unternehme, was einmal in 6 Monaten vorkommt, hänge ich die ganze Nacht auf irgendwelchen Bahnhöfen fest. Die deutsche Bahn ist ein Witz und das deutschlandticket noch zu teuer. Bei dem unterirdischem Service.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Michel Winkler,DE,,
Datum der Erfahrung: 19. August 2023,Das inkompetenteste Unternehmen Deutschlands,Wortwörtlich jeder einzelne Zug hat Verspätung oder fällt viel zu oft ganz aus. Und das noch öfter ohne jede Kommunikation.,4 Bewertungen,Bewertet mit 1 von 5 Sternen,Nomis,DE,,
Datum der Erfahrung: 04. August 2023,Verspätung bei Zügen Standard,"Verspätung bei Zügen Standard, wobei man glücklich sein kann wenn diese überhaupt fahren. Zug ausgefallen, will man Zug später nehmen mit Bus Anschluss, wenn aber der Zug so spät kommt das man den Bus gar nicht mehr schafft kann man es such sein lassen. Wenn man morgens Zug in die Schule fahren will muss man mit zu spät kommen rechnen. Abfahrtszeiten eher ungefähr und bei einer Verspätung von ,,nur,, 5-10 Minuten sollte man sich glücklich schätzen.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Svea Pasbrig,DE,,
Datum der Erfahrung: 16. August 2023,Niemand hat die Absicht die DB zu verbrennen :),"Ich fahre seit Jahren Bahn, im Schnitt gefühlte 5 Minuten Verspätung heute ein weiteres Fiasko mit insgesamt 2 Stunden verspätung, versaut einem den Tag mit hoher Wahrscheinlichkeit",1 Bewertung,Bewertet mit 1 von 5 Sternen,Consumer,DE,,
Datum der Erfahrung: 19. August 2023,Kerle so ein drecksladen wie die DB.,Kerle so ein drecksladen wie die DB.. da weiß man dass die Ulmer in haching am Samstag Mittag spielen und dann hat man den Zug mit den wenigsten Wagons am Start.. ich kann mir nur immer wieder an Schädel langen was da für Pfosten in der Planung unterwegs sind.. Frechheit für sowas (eventuell) ein Ticket zu lösen,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Markus Speidel,DE,,
Datum der Erfahrung: 02. September 2023,Trotz eines . Klasse Tickets vertrieben,Trotz eines 1. Klasse Tickets wurden wir auf unfreundlicher Art und Weise vertrieben. Sowas geht echt nicht.,1 Bewertung,Bewertet mit 1 von 5 Sternen,Jonas Schiller,DE,,
Datum der Erfahrung: 27. August 2023,1:13 genau da gewesen,"1:13 genau da gewesen, genau vor meinen Augen abgefahren um genau 1:13 Uhr !!!!Deutsche Bahn ist der letzte schei‘ !!!!!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Theuner,DE,,
Datum der Erfahrung: 26. Juli 2023,Shit,"Braucht die DB Bahn auch Sterne? machst du Witze? Sie sind am schlechtesten und auch nicht für 1 Stern geeignet!!!! Ich reise sehr viel, d. h. ich reise jede Woche über weite Strecken. Reden wir über die Innenausstattung von Zügen 1. Ordentlichkeit und Sauberkeit – Punkte sollten Null sein!! Weil ich sehe, dass die Waschräume aufgrund von Verzögerungen usw. nicht gereinigt werden. Auch der Sitzbereich ist am schlechtesten, während die Sitzstühle am schlechtesten sind. Man nimmt viel Geld für Tickets, aber man kann Fernreisenden keine richtigen Sitzstühle zur Verfügung stellen oder aufrüsten! Reden wir über Pünktlichkeit – sollte negativ bewertet werden!! DB Bahn redet über Pünktlichkeit, lustig, sie wissen nicht einmal, was das bedeutet! Lernen Sie zunächst die Bedeutung kennen und schulen Sie sich und Ihre Mitarbeiter darin, pünktlich zu sein!!! Es gibt den schlimmsten Grund für Zugausfälle, nämlich unzureichendes Personal, was eine der schlimmsten Ausreden ist, die man erwarten kann! Das schlechteste Unternehmen, das für nichts geeignet ist!! Den Kunden einfach das Geld wegnehmen und nichts geben!",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Anonymous,DE,,
Datum der Erfahrung: 14. August 2023,nie wieder!,"Heute durfte ich erfahren, wie zuverlässig sich die Deutsche Bahn an ihre Unzuverlässigkeit hält. Von Schweiz nach München mit dem EC gefahren und mit einer Verspätung von 40min angekommen, fand es noch Charmant sich bei jeder Station zu entschuldigen.Jetzt möchte ich mich dafür badanken, dass ich heute nicht mehr nach Hause komme und wenn ich morgen meine Reise nach Hause fortsetzen möchte erneut ein Ticket lösen muss! Die Gewünschte Verbindung ""fällt aus"" mit der nächsten und somit letzten Verbindung 40min im München dumm am BHF gestanden und dadurch meine Anschlussverbindung nicht mehr geschafft. Ich schaff es heute nicht mehr nach Hause und muss irgendwo in Deutschland an einem BHF die Nacht Verbringen und morgen früh dann weiter fahren.Tickets aber schon vorab gekauft und alles.Ich fand es in München sehr schön, aber solch eine Unzuverlässigkeit hat mir die Reise mit der DB total vermiest, und ich werde ganz bestimmt nie mehr mit der DB nach Deutschland oder zurück fahren. Auch Durchsagen fehlanzeige, Personal welche auf Alternativverbindungen Hinweisen können fehlanzeige.Echt schade das es die DB nicht schafft, einen normalen Fahrplan Fahrplansgemäss auszuführen.Traurig, aber ihr habt mir die Augen geöffnet, dass ich mich in der Schweiz nie wieder über mal 5min Verspätung ärgern werde. Sowas was ich heute erleben durfte (musste) kenn ich nicht, und will ich auch nich mehr erleben müssen.1 Stern ist noch zu viel, weniger geht ja leider nicht, aber sowas ist mir echt in meinem ganzen Leben noch nicht unter gekommen!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Amanda Christen,CH,,
Datum der Erfahrung: 02. September 2023,Einen Bus für 1 Zug als Ersatzverkehr…,Einen Bus für 1 Zug als Ersatzverkehr von Bremen nach Achim. Wen wollt Ihr eigentlich verarschen Deutsche Bahn?,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Dominique Paetz,DE,,
Datum der Erfahrung: 13. August 2023,Deutsche Bahn - nein Danke - Zugverbindungen 3 x länger wie mit Auto,"Ich bin jetzt fast 70 Jahre und aus den bekannten Bewertungsgründen der DB AG nur selten mit der Bahn gefahren. Nun wollte ich aus Klima Gründen mit der Bahn von Hof/Saale zum Flughafen nach Leipzig anreisen. Das wäre eine reine Irrfahrt. Die angebotene Strecke ginge von Hof nach Lichtenfels - Coburg - Ha - lle -Leipzig - Flughafen. Die Fahrzeit wäre mit 3 Umstiegen ca 3.5 Std. + 30 Min. vom Wohnort zum Bahnhof ... mindestens über 4 Stunden. Die Chance, bei den Zugverspätungen und Umstiegen den Flieger zu erreichen steht sehr schlecht. Mit 70 will man auch nicht die Urlaubskoffer bei so vielen Umstiegen herumschleppen. Das geht doch gar nicht.Mit bleibt nichts anderes übrig, mit meinem E Auto zum Flughafen nach Leipzig zu fahren. Da bin ich von Zuhause - ohne Umstieg und Koffer schleppen - in 1,5 Std. direkt am Flughafen. So viel zur Deutschen Bahn und den Empfehlungen der Politik, die Bahn zu nutzen. Nein Danke, da fange ich gar nicht erst an, selbst wenn das Bahnticket kostenlos im Reisepreis enthalben ist.",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Fritz Kreuzer,DE,,
