date,title,text,bewertung,sterne,author,land,nützlich,date_online
Datum der Erfahrung: 07. Februar 2024,Mehrfach beworben..,"Mehrfach beworben... Wird so vieles schmackhaft gemacht, dann nur befristete Verträge, mein Lebenslauf war überqualifiziert, was mir zeigte, die DEUTSCHE Bahn, stellt Menschen ein, die mich 1. Am Telefon nicht verstehen, 2. Ich diese bzgl Akzent nicht verstehe 3. Keine Kommunikation zu Stande kommt. 4. Unverschämte Angebote. 5. Der Service übertrifft alles, arm arm arm...",2 Bewertungen,Bewertet mit 1 von 5 Sternen,SJ,DE,,
Datum der Erfahrung: 24. Juni 2024,Der Zug von Kassel nach Halle…,"Der Zug von Kassel nach Halle verspätete sich um bis zu 20 Minuten, was dazu führte, dass mein Sohn und ich am Bahnhof der Deutschen Bahn bleiben mussten.!!! eine Strafe für Verspätungen für alle 5 Minuten von Lokführern und ihren Vorgesetzten für 1.000 Euro, dann werden diese Verspätungen aufhören.... Wofür haben sie ihre Gehälter erhöht? wozu? sie verdienen es nicht!!!!!",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Elena Kalinichenko,DE,,
Datum der Erfahrung: 24. Juni 2024,"Miserabelstes Bahnunternehmen, dass es nur geben könnte","Züge, die viel zu spät sind, falls sie überhaupt kommen. Zuge kommen planmäßig schon viel zu selten. Als ob das nicht genug wäre fällt mindestens jeder 8. Zug ohne Ersatz aus",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Kunde,DE,,
Datum der Erfahrung: 21. Juni 2024,Erfolgreich umgestiegen ,"Wir sind mit einer Gruppe von 22 Personen gefahren und haben dann nur 10 Minuten Zeit zum Umsteigen.  Leider hatte der Zug dann Verspätung,  so dass wir den Zug nicht bekommen hätten, wenn die nette Zugbegleiterin C. B. sich nicht so gekümmert hätte.  Sie hat dafür gesorgt, dass wir als so große Gruppe unseren Zug bekommen haben. Vielen Dank an Frau B.",1 Bewertung,Bewertet mit 5 von 5 Sternen,Monika Dreeke,DE,,
Datum der Erfahrung: 23. Juni 2024,"Sehr schlecht,beste ist null…","Sehr schlecht,beste ist null sterne,jetzt schon unzählbar gestrandet,musste abgeholt werden und dann hat man so viel für die zugfahrt bezahlt und kommt nicht am ziel an.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Steffi Kramer,NL,,
Datum der Erfahrung: 23. Juni 2024,Heute am 23.6 um 9.00 ist ein Zug aus…,"Heute am 23.6 um 9.00 ist ein Zug aus Bielefeld zum Flughafen Düsseldorf einfach ausgefallen.Paar Minute vor 9.00 kriegt man solche Info, und die sehr sehr sehr unfreundliche und für diesen Beruf totale unpassende Damme an der DB Info kaift durch die Glasoeffnung das man sich ein komplett neues Ticket kaufen muss das man sich mit dem anderem Ticket danach auseinander setzen soll und wieder quasi in Vorkasse gehen muss weil ja man sonnst auch zu spät zum Flug kommt interessiert keinen. Aber was soll man dann von einem Unternehmen verlangen die solche Praktiken pflegt KUNDENUNFRRUBDLICHKEIT AN DER INFOKUNDENVERARSCHE DAZU DAS MAN WIEDER EIN NEUES TICKET KAUFEN MUSSWenn ich mir sowas bei meinen Kundenleisten würde es wäre ich schon längst Ohne Kunden",1 Bewertung,Bewertet mit 1 von 5 Sternen,konstantin thiessen,DE,,
Datum der Erfahrung: 22. Juni 2024,Meine Mutter war heute 22.06.24 von…,"Meine Mutter war heute 22.06.24 von Solingen nach Rösrath unterwegs. Da der Zug in Solingen sich verspätet hatte, hat sie den Anschlußzug in Köln verpaßt. Da meine Mutter 90 Jahre ist, war sie in Köln hilflos. Wir haben sie dann ausrufen lassen, damit sie am Infopoint auf uns warten sollte. Alte Leute haben ihren eigenen Kopf und sie hat sich vom Infopoint entfernt, so dass ich sie mit einer Bahnangestellten vom Infopoint im Kölner Bahnhof gesucht habe. Ich möchte mich noch einmal ganz herzlich bei der Bahnangestellten bedanken, die mit mir meine Mutter gesucht hat. So einen Einsatz finde ich toll und sage noch einmal""Vielen Dank für den tollen Einsatz""",4 Bewertungen,Bewertet mit 5 von 5 Sternen,Claudia,DE,,
Datum der Erfahrung: 22. Juni 2024,Erstens Verspätung,"Erstens Verspätung, zweitens der Zug den wir nehmen mussten war so voll, dass eine Reservierung dann natürlich auch nichts mehr bringt. Gut, die Kosten dafür kann man sich immerhin erstatten lassen. Allerdings ist anzumerken, dass auf freundliche Anfragen patzige Antworten von Seiten des sogenannten Servicepersonals kommen. Diese sind anscheinend sehr genervt und haben komplett ihren Beruf in einem Dienstleistungsunternehmen verfehlt! Note 6 mit Stern!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Eichinger Ilse,DE,,
Datum der Erfahrung: 21. Juni 2024,Eine Katastrophe!!!,,1 Bewertung,Bewertet mit 1 von 5 Sternen,Edina Salčinović,DE,,
Datum der Erfahrung: 21. Juni 2024,Das ihr euch endlich mal verbessert ,Ganz erlich diese kak busbahnen wirklich jedesmal bus 9653 fährt an mir vorbei kommt zu früh oder etwas anderes es reicht mir wirklich ich habe schon locker um die 30 mal mein bus verpasst,1 Bewertung,Bewertet mit 2 von 5 Sternen,Analucia Matic,DE,,
Datum der Erfahrung: 21. Juni 2024,egal wann egal wo immer zu spät und das…,egal wann egal wo immer zu spät und das stunden ,1 Bewertung,Bewertet mit 1 von 5 Sternen,Jeremy Schiemann,DE,,
Datum der Erfahrung: 21. Juni 2024,Die Bahn ist nur noch peinlich,Die Bahn ist nur noch peinlich. Würden die nicht täglich meine Zeit verschwenden. Ich würde lachen… über so viel Kompetenz und Ehrlichkeit.,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Consumer,DE,,
Datum der Erfahrung: 21. Juni 2024,ACHTUNG! Deutsche Bahn stellt Bahncard falsch aus und verweigert Korrektur!,"Unsere Tochter hat die Bahncard 25 für unter 18-jährige gehabt. Sie wurde von der Bahn versehentlich so ausgestellt, dass sie ein Jahr zu kurz gültig war. Nach unzähligen Stunden in der Telefonwarteschlange und duzenden Mails mit der Aufforderung, das Datum zu korrigieren, haben wir vom Callcenter der DB nun erfahren, dass man nichts machen könne, wir sollten doch bitte einfach eine neue kaufen. Das fehlende Jahr sollen wir doppelt zahlen? Die Bahn entzieht sich der Erfüllung des geschlossenen Vertags und behält unser gezahltes Geld zu Unrecht ein.Dringender Rat: Prüfen Sie die Richtigkeit der Daten! Die Bahn scheint es nicht mehr zu interessieren, ob Kunden ihr Recht bekommen oder ist dazu nicht mehr in der Lage. Traurig, dass man nun mit allen verfügbaren Mitteln gegenüber der DB sein Recht durchsetzen und solche Bewertungens schreiben muss.",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Alexander Ebert,DE,,
Datum der Erfahrung: 21. Juni 2024,Die Deutsche Bahn mobbt mich und andere…,"Die Deutsche Bahn mobbt mich und andere arbeitende Bürger. Man kann sich darauf verlassen, dass nichts läuft und jeder Zug Verspätung hat.",1 Bewertung,Bewertet mit 1 von 5 Sternen,High _Member,DE,,
Datum der Erfahrung: 13. Juni 2024,Einfach nur grauenhaft!,"Einfach nur grauenhaft!Der Bahn ist ihre eigentliche Funktion Menschen einigermaßen pünktlich von A nach B zu bringen, anscheinend vollkommen egal!Die Züge sind dreckig, überfüllt und unpünktlich!",7 Bewertungen,Bewertet mit 1 von 5 Sternen,petra keller,DE,,
Datum der Erfahrung: 20. Juni 2024,"Spät, Später, Deutsche Bahn ","Stehen hier in ochsenfurth und ich zitiere die Worte vom  Lockführer. „Da wir noch nicht genug Verspätung haben, haben wir die Erlaubnis zum Ausfahren auch hier nicht.“ Sagt mal deutsche Bahn wollt ihr mich eigentlich auf dem Arm nehmen? Wegen nicht genug Verspätung??????????? Digga wirklich wie kann eine Bahn so teuer sein und so wenig können.",5 Bewertungen,Bewertet mit 1 von 5 Sternen,Tami,DE,,
Datum der Erfahrung: 11. Juni 2024,kam überhaupt nicht,kam überhaupt nichtgeld gibts nix zurück,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Lets Freeze,DE,,
Datum der Erfahrung: 19. Juni 2024,DB sind nur Abzocker ,"DB sind nur Abzocker Und Deutschland fahrt kein Zug.Man kauft Ticket um sonst.weil der Zugen entweder nach 1-2 Stunde verstören sich, oder kommen gar nicht.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Farhod Abdulazizov,DE,,
Datum der Erfahrung: 19. Juni 2024,Schlimmste Unternehmen überhaupt ‼️‼️‼️‼️,"Wie wäre es mal mit Zuverlässigkeit???Da ist ja selbst die Wettervorhersage genauer 🤣🤣Züge fahren entweder mit massiver Verspätung (weit über 5min) wenn sie den überhaupt fahren. Es ist maximal lächerlich, was die DB da verzapft. Von Wanne-Eickel nach Essen Hbf ist man mittlerweile ca 1 Std unterwegs inklusive der Wartezeiten, weil die Züge ja so pünktlich fahren 🤬🤬🤬Aber Streiken und Ticketpreise erhöhen, da ist die DB ganz groß drin. Wenn ihr es nicht auf die Kette bekommt, macht Platz für andere 🙏🙏🙏🙏Das es auch anders geht  zeigen uns andere Länder. ",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Maik Petre,DE,,
Datum der Erfahrung: 19. Juni 2024,Wofür zahle ich das eigentlich?  ,"Die Deutsche Bahn ist das einzige öffentliche Verkehrsmittel mit 1. Klasse. Ich zahle mein monatliches Upgrade also nur für die Deutsche Bahn. Die erste Klasse soll für mich ein Safespace sein. Nicht nur aufgrund meines Geschlechts, sondern auch wegen der geringeren Infektionsgefahr, da ich chronisch krank bin. Ich komme nicht umhin zu bemerken, dass die zweite Klasse eigentlich fast nur von Leuten genutzt wird, die kein gültiges Ticket haben. Bei den sehr sporadisch Kontrollen beweist sich das immer wieder. Ich sitze mit agressiven jungen Männern, Drogen- und Alkoholabhängigen, sowie lautstark pöbelnden Jugendlichen zusammen, die ihre dreckigen Schuhe auf den Sitzen parken.  Es ist der Deutschen Bahn offensichtlich egal. Ich kann für mich festhalten, dass die Deutsche Bahn kein Interesse daran hat, den Service für den sie Geld haben will, auch wirklich anzubieten. Auf entsprechende Beschwerde hin wurde mir von einem Schaffner gesagt, dass ich die Notbremse ziehen solle, dann könne ich das gerne dem Lokführer erzählen. Auf Mails reagiert die DB nur mit Allgemeinplätzen. Nur für die Beschilderung zahle ich nicht. Es ist kein Vertragsbruch, da ich die erste Klasse ja nutzen kann. Es nur bei einer abweichenden Beschilderung zu lassen, ist aber kein Service, für den es eines Aufpreises bedarf. ",5 Bewertungen,Bewertet mit 1 von 5 Sternen,Marion S.,DE,,
Datum der Erfahrung: 18. Juni 2024,Zug 45 Minuten zu spät ,"Relgional- Express kam 45 Minuten zu spät, da die Baustelle auf der Strecke nicht eingerechnet wurde. ",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Hannah Magdalena,DE,,
Datum der Erfahrung: 18. Juni 2024,Mal wieder absoluter Müll,Mal wieder absoluter MüllEinfach einen Stern weil zum tausendstem Mal alles zu spät kommt und vorher nicht einmal angekündigt wird. Müll Unternehmen mehr braucht man nicht sagen!,1 Bewertung,Bewertet mit 1 von 5 Sternen,Uvjevdg,DE,,
Datum der Erfahrung: 17. Juni 2024,Was kann man sagen bis auf,"Was kann man sagen bis auf: setzen sechs! Ein Stern da man keine Null geben kann!Stehe gerade in Crailsheim und möchte nach Nürnberg fahren. Um nach Crailsheim zu kommen musste ich fast zwei Stunden mit einem Bus als Schienenersatzverkehr fahren. Der rausgesuchte Zug ist ausgefallen aufgrund von ""hier Standartgrund einfügen"" - die Roboterstimme bittet um Entschuldigung. Die nächste Verbindung hat derzeit 100 Minuten Verspätung; Tendenz steigend. Dieser Zug nach Nürnberg verkehrt auch nicht bis zu seinem Ziel, sondern bis Ansbach. Weiterfahrt ungewiss. Mittlerweile haben sich (zu den bereits wartenden Menschen am Bahnsteig) drei weitere Zugladungen Passagiere gesellt. Jeder mit einer Mischung aus Verzweiflung und purem Zorn im Gesicht. Aus einer drei Stunden Fahrt ist (falls der Zug jetzt einfahren würde) eine 6 Stunden Fahrt geworden. Mein Erfahrungswert sagt mir, dass es noch länger dauern wird.Ich werde mir in naher Zukunft ein Auto kaufen. Die bisherige Rücksicht auf die Umwelt weicht einer ""mir egal"" Einstellung. Das Dank 9 Euro Ticket... oh Entschuldigung 7(!)x9 Euro Ticket zu sparende Geld wiegt die verloren Lebenszeit in keinem Verhältnis auf.Während die Aktionäre und fehlplazierten Manager sich bei der Bahn die Taschen voll machen und dann das sinkende Schiff verlassen.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Asfsdf Vsf,DE,,
Datum der Erfahrung: 03. Juni 2024,Unterirdisch in allen Bereichen und auf allen Ebenen...,"Die ständigen Zugausfälle und Verspätungen sind nicht mehr nur ein permanentes Ärgernis, sondern mittlerweile m. E. auf einigen besonders stark betroffenen Strecken für Berufspendlerinnen und -pendler existenzgefährdend.Nicht einmal die Kommunikation in Bezug auf die Ausfälle bekommt man zuverlässig, präzise und zeitnah hin!Bei Anliegen dauert es Wochen, bis der Kundendialog reagiert.Und beim Kundenbindungsprogramm BahnBonus bekommt man sein Recht nur, wenn man einen Fachanwalt einschaltet. Das war zumindest meine Erfahrung.Die Mitarbeiterinnen und Mitarbeiter der Bahn, die die schlimmen Zustände auf der Schiene und abseits der Schiene zumeist nicht zu verantworten haben, aber den Ärger der Bahnkunden abbekommen, tun mir wirklich leid.Und in Sachen Preise: Sprechen wir einmal nur über die Kosten für eine Sitzplatzreservierung beim ""Sparpreis"". Diese Reservierung war in der 1. Klasse kostenlos, im Juni 2023 wurden dann plötzlich 5,90 EUR fällig und jetzt sind es bereits 6,50 EUR! Was für eine bodenlose Unverschämtheit und was für eine Abzocke!Die Deutsche Bahn steht im Jahr 2024 sowohl im Nah- als auch im Fernverkehr sinnbildlich für die Zustände in der Bundesrepublik Deutschland und für deren Abstieg.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Kai M.,DE,,
Datum der Erfahrung: 08. Juni 2024,Hin-u.Rückfahrt Berlin-Warnemünde,"Hin-u.Rückfahrt mit IC ,von Berlin-Hauptbahnhof ab 8.6.24 nach Warnemünde,  mit behinderten Ehemann,  hat alles so super geklappt. Personal hat sich so toll um uns gekümmert, trotz EM -Stress, ❤️-Dank, Uschi O.",1 Bewertung,Bewertet mit 5 von 5 Sternen,Ursula Oberdoerster,DE,,
Datum der Erfahrung: 15. Juni 2024,Immer zu spät,Immer zu spät ,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Lucie Wauer,DE,,
Datum der Erfahrung: 16. Juni 2024,Rotterdam Reise…,"Haben eine Reise nach Rotterdam gebucht mit einer Sitzplatzreservierung. 1 Woche vorher kam die Info ihre Rückfahrt fällt aus. Somit mussten wir selber eine Alternative suchen. Die Züge waren absolut überfüllt, dass wir auf dem Boden sitzen durften. Als wir im Bordbistro was trinken wollten, wurde eine Freundin fast rausgeworfen, da sie nichts bestellen wollte. Sie musste es dann gezwungenermaßen tun. Als mein Freund kurz eingeschlafen ist kam der Kellner und hat auf den Tisch gehauen und meinte sie dürfen hier nicht schlafen gehen sie sofort wo anders hin.  Absolutes no go. Das Bordbistro war zu dem Zeitpunkt leer es hat also niemanden interessiert. Dee Kellner hatte einfach nur einen Kieker auf uns. Wenn man schon mit Menschen arbeitet sollte man sich zumindest freundlich verhalten…",1 Bewertung,Bewertet mit 1 von 5 Sternen,Christina,DE,,
Datum der Erfahrung: 16. Juni 2024,DB versteckte Preiserhöhungen,"Beim Sparpreis 2024 mal eben im Kleingedruckten das Cityticket rausgenommen, ebenso wie die Sitzplatzreservierung. Das sind zu den bekannten Preiserhöhungen noch weitere versteckte. Zudem darf der Kunde dann beim Cityticket womöglich als ""Schwarzfahrer"" nachzahlen. Wenn das wenigstens klar kommuniziert würde von der DB, aber nein: auch nach stundenlangen Recherchen wird man nicht schlauer. Beschämend!",8 Bewertungen,Bewertet mit 1 von 5 Sternen,Arno Nühm,DE,,
Datum der Erfahrung: 16. Juni 2024,Herr C.Fuchs auf der Strecke München…,"Herr C.Fuchs auf der Strecke München nach Berlin mit dem ICE 504 hat mit absoluter Kundenorientierung und Freundlichkeit geglänzt. Ein Fahrgast ist versehentlich im falsche Zug gesessen, wurde von Herrn Fuchs dann ausführlich beraten und sogar als Entschädigung mit einem Espresso versorgt. Echt beeindruckend ",1 Bewertung,Bewertet mit 5 von 5 Sternen,Lisa Merl,DE,,
Datum der Erfahrung: 16. Juni 2024,Jeder der täglich DB angewiesen ist braucht irgend wann mal Psychiater ,"Ich wünschte es gebe -10 zu bewerten. Das ist Alptraum von Menschheit in Deutschland.Nur noch Verspätungen, Ausfälle. Schlimmste ist Flughafen Frankfurt DB Service Wochenende niemand ist da.Besonders für Touristen die verzweifelt da stehen. Katastrophe und dies auch noch in einem Internationalen Flughafen der Welt. ",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Sibel,DE,,
Datum der Erfahrung: 16. Juni 2024,Deutsche Bahn,"Deutsche Bahn, eine Katastrophe! Ein Unternehmen voller Inkompetenter!",5 Bewertungen,Bewertet mit 1 von 5 Sternen,Sinah,DE,,
Datum der Erfahrung: 04. August 2023,Völlig unzuverlässig,"Verspätungen oder ganze Ausfälle sind hier nicht unüblich. Bemängelt man dies später, da die DB ihrem Teil des Vertrags nicht nachkam, erreicht man bestenfalls nen unfreundlichen, gehäßigen Mitarbeiter, der einen auch noch beleidigt oder rumkommandiert. Es werden falsche Begründungen für Entscheide zu Ungunsten des Kunden angegeben, die später auch nicht einsehbar für andere Mitarbeiter sind. Möchte man dies also auch noch anfechten, ist der Mitarbeiter überfordert und legt einem einfach auf. Dies führt dazu, dass das Unternehmen sich vor Entschädigungen drückt.Die DB als Unternehmen ist unzuverlässig, verlogen und kundenfeindlich.",4 Bewertungen,Bewertet mit 1 von 5 Sternen,MB,DE,,
Datum der Erfahrung: 13. Juni 2024,DB miserabel!,"Es ist inakzeptabel, dass die Züge auf der Strecke Frankfurt-Fulda ständig Verspätungen haben. Kürzlich wurden umfangreiche Renovierungsarbeiten durchgeführt, um die Pünktlichkeit zu verbessern. Trotzdem ist die Situation unverändert miserabel.",1 Bewertung,Bewertet mit 1 von 5 Sternen,M.B.,DE,,
Datum der Erfahrung: 13. Juni 2024,ständig unpünktlich.....,ständig unpünktlich.....macht keinen Spaß mehr ......immer zu spät zur Arbeit kommen und Überstunden machen müssen weil die Bahn unzuverlässig ist,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Petra Naethbohm,DE,,
Datum der Erfahrung: 11. Juni 2024,ES KANN NICHT SEIN,"ES KANN NICHT SEIN, seid drei Stunden sitzen wir hier und haben Schüler dabei mit gesundheitlichen Problemen die dringend ihre Medikamente brauchen!!!!!!!!!!!!!!!!!!!! ",1 Bewertung,Bewertet mit 1 von 5 Sternen,Hanna SCHUBERT,DE,,
Datum der Erfahrung: 11. Juni 2024,Ich gebe nur einen Stern weil ich keine…,"Ich gebe nur einen Stern weil ich keine 0 geben kann, Täglich kommen Züge verspätet an oder fallen aus, sie fahren in die falsche Richtung, weil die Schilder mit den Anweisungen nicht aktualisiert werden, ein Zug hat Verspätung, man wartet 50 Minuten auf den nächsten, weil der nächste laut DB App  in 50 Minuten ankommt, und nach 57 Minuten Wartezeit sagt man einem, dass der nächste ausfällt.ich habe gestern 4 Stunden gebracht um nach Hause zu kommen und heute Morgen 3 Stunden um zu Arbeit zu kommen, nur wegen Verspätungen ",1 Bewertung,Bewertet mit 1 von 5 Sternen,Camila De Prez,DE,,
Datum der Erfahrung: 07. Mai 2024,Doppelter Fahrpreis,"Doppelter FahrpreisIch hatte aus Versehen für meine Fahrt mit Supersparpreis ein Ticket eine Woche später gebucht (falsches Datum geklickt). Dafür habe ich den doppelten Fahrpreis bis zu der Haltestelle, wo der Kontrolleur mein Versehen entdeckte und den weiteren Fahrpreis bis zum Zielort gezahlt, die falsch gebuchte Karte ist verfallen, so dass ich ungefähr 200€ umsonst bezahlt habe wegen der Bedingungen des Supersparpreis. Ich rief die Schlichtungsstelle an, mit der Bitte den doppelten Preis zu streichen, weil keine Betrugsabsicht vorlag. Die Schlichtungsstelle unterstützte meine Bitte aus Kulanzgründen, den zweiten Anteil des nicht zahlen zu müssen, aber die Bahn lehnt ab. Besonders abstoßend finde ich dabei, dass die Bahn tagtäglich hunderte von Fehlleistungen aufweist mit verspäteten Zügen ohne ausreichende Konsequenzen zu ziehen und ihrem Vorstand noch hohe Boni bezahlt, aber auf Fehlleistungen der Kunden äußerst konsequent reagiert. Was Zeus erlaubt ist, ist dem Ochsen noch lange nicht erlaubt.",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Ulrike Mellert,DE,,
Datum der Erfahrung: 10. Juni 2024,Größter Saftladen,"Größter Saftladen, immer größere Verspätungen und spontane fahrtausfälle",6 Bewertungen,Bewertet mit 1 von 5 Sternen,Holy Molly,DE,,
Datum der Erfahrung: 10. Juni 2024,Flug verpasst dank Deutscher Bahn,"Flug verpasst dank Deutscher Bahn. Dank einer fast 2h andauernden Signalstörung, durfte ich 140 für ein neues Flugticket zahlen und als Bonus bin ich erst fast 20h später in Madrid als geplant ",1 Bewertung,Bewertet mit 1 von 5 Sternen,Malenlhewig,DE,,
Datum der Erfahrung: 09. Juni 2024,Absolutes lächerliches und erbärmliches…,Absolutes lächerliches und erbärmliches Unternehmen mit entsprechendem Service. Gibt Euch einfach: Simplicissimus auf YouTube „Wird die Deutsche Bahn jemals besser?“Dieses Unternehmen und ihr Service ist eine Schande für Deutschland.,5 Bewertungen,Bewertet mit 1 von 5 Sternen,y,DE,,
Datum der Erfahrung: 09. Juni 2024,Defektes Stellwerk,"Defektes Stellwerk. Mal wieder. Stundenlang keine Informationen, wie es nun weiter gehen soll. Nichts. Und das nicht mitten im Nirgendwo. Verkehrswende mit dem Schrottladen wirklich undenkbar. Gehe mir jetzt ein Auto kaufen. ",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Zeus Gott,DE,,
Datum der Erfahrung: 10. Mai 2024,Abzocke-Masche!?,"Abzocke-Masche!?! Mein Sohn nutzt das Deutschlandticket. Kündigung erfolgte zum 30.11.23 und wurde bestätigt. Neues Abo am 1.2.24 abgeschlossen und alle Beträge ordnungsgemäß bezahlt. Im Mai kam dann ein Schreiben von Universum Inkasso mit einer Forderung von über 200€ für das alte, gekündigte Abo. Wie bitte?? Kontakt mit Universum aufgenommen und Fall geschildert (Bestätigung der Kündigung von DB ebenfalls zugeschickt). Man sagte, man kümmert und meldet sich. Bisher nichts mehr gehört. Dann hoffe ich mal, dass die Forderung der DB zurückgenommen wurde - aber eine Info geschweige denn eine Entschuldigung bekommt man nicht. Eine Frechheit wie ich finde oder ist es eine Masche Menschen einzuschüchtern und an Geld zu kommen? So behandelt man keine Kunden, es sei denn man will sie vergraulen. Für mich war‘s das mit der DB - ich fahre lieber Auto, da werde ich nicht beschissen!",9 Bewertungen,Bewertet mit 1 von 5 Sternen,Tanja,DE,,
Datum der Erfahrung: 06. Juni 2024,no go Nochmal mit DB-eher unwahrscheinlich ,"Letztes Jahr schon ein no go! Unseren Zug von Bonn nach Bayern gab es nicht mehr. Mussten mit einer 83 jährigen 3 mal umsteigen,  keine Sitzplatz Reservierung mehr, saßen teils in verschiedenen Abteilen. Unmöglich... Dieses Jahr, im März gebucht - schon 4 Umbuchungen/ Änderungen seitens DB... Nochmal mit der DB? Sehr fraglich!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Natur Freund,DE,,
Datum der Erfahrung: 07. Juni 2024,Wer so dumm und unzuverlässig ist,"Wer so dumm und unzuverlässig ist, dessen Dienste sollte man eigentlich nicht in Anspruch nehmen. Nur weil ich aus persönlichen Gründen dazu gezwungen bin mache ich es trotzdem.Kann man hier auch negative Punkte vergeben :-)))",1 Bewertung,Bewertet mit 1 von 5 Sternen,Christian Lemke,DE,,
Datum der Erfahrung: 09. Juni 2024,es ist alles schiefgegangen !!,es ist alles schiefgegangen !!Zug von Erfurt nach Stuttgart  schlicht mal gestrichen. Damit die Ankunft bis 23 Uhr nicht mehr moeglich und die ganze Nacht auf einer Bank auf dem Bahnhif in Mannheim zugebracht. Weil man den frustrierten Kunden dann aber noch nicht einnal diese Bequemlichkeit goennt sind due Sitze durch Eisengitter getrennt.Fakt ust und dies muessen wir uns leider eingestehen: Es gibt keinen geregelten Personalverkehr mehr auf der Schiene. Wer also berufliche Verpflichtungen hat und Zeitschienen einhalten muss ist auf OKW und Flieger angewiesen.Fuer mich die letzte Bahnfahrt zunaechst erstmal fuer die naechsten Jahre. Die Bahncard werde ich nicht mehr beantragen,3 Bewertungen,Bewertet mit 1 von 5 Sternen,Thorsten Kühn,DE,,
Datum der Erfahrung: 08. Juni 2024,Wir hatten ein Rückfahrtticket von Kassel nach Lengede/Broistedt…,"Wir hatten ein Rückfahrtticket von Kassel nach Lengede Broistedt  für 9 Personen planmäßigen Abfahrt 21:36 Uhr . Verspätung von 35 min. wegen "" warten auf Anschlussreisender"". Durch diese Verspätung schaffen wir unseren Anschlussmöglichkeiten von Hildesheim nach Broistedt nicht. Dieser ist übrigens der letzte. Antwort von der Bahn Hotline: Wenn Sie in Hildesheim stranden, zahlt die Bahn Ihnen pro Person 120 Euro fürs Hotel oder ein Taxi, wobei der Taxifahrer die Rechnung auf 9 Personen aufteilen muss. Und alle müssen es einzeln bei der Bahn einreichen . Wie bitte?Und jetzt aber auch was positives...Der nette Zugbegleiter wusste dann doch, wie es total unkompliziert geht. Wir bekamen Gutscheine für die Taxen und mussten nichts bezahlen.  Was mich am Anfang richtig ärgerte, hat die schnelle und unkomplizierte Lösung dann wieder gut gemacht.  ",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Heike,DE,,
Datum der Erfahrung: 08. Juni 2024,Unzuverlässig ,Unzuverlässig Ständig Verspätungen und hat keinen Bock Verantwortung für seine Fehler zu übernehmen. Fahrgastrechte einfordern wird einen so schwer gemacht wie möglich ,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Robert B.,DE,,
Datum der Erfahrung: 08. Juni 2024,Kleine Verspätung ohne Verpflegung,Fahre gerade mit dem ICE von Hamm nach Berlin. Abfahrt mit 5 min. Verspätung. Inzwischen ist die Verspätung aufgeholt (bei Herford). Es gibt mal wieder gar kein gastronomisches Angebot. Also ohne Kaffee bis Berlin.,2 Bewertungen,Bewertet mit 3 von 5 Sternen,Hase,DE,,
Datum der Erfahrung: 07. Juni 2024,Eine reine Katastrophe!!!,Eine reine Katastrophe!!!! Zug steht seit 2 std kurz vor den Bahnhof und fährt nicht rein wegen Platzmangel! Wie unorganisiert kann man nur sein! Unfassbar schlechter Service und Planung! Ich bin entsetzt über diese Dreistigkeit ,2 Bewertungen,Bewertet mit 1 von 5 Sternen,mia Tab,DE,,
Datum der Erfahrung: 07. Juni 2024,Unerträglich schlecht,Leider ist die Unzuverlässigkeit der Deutschen Bahn und ihr Management nun unerträglich.Ich würde gerne Bahn fahren. Doch die Bahn lässt es selbst nicht zu. Es fährt fast nichts pünktlich.Das Management kassiert Millionenabfindungen und hat vermeintlich fragwürdige Verbindungen in die Politik.So MUSS ich Auto fahren. Kein Arbeitgeber will Unpünktlichkeit,1 Bewertung,Bewertet mit 1 von 5 Sternen,Alexander Niemand,DE,,
Datum der Erfahrung: 07. Juni 2024,Innerhalb von 5 stunden 4 züge mit…,"Innerhalb von 5 stunden 4 züge mit verspätung, musste schon 2 mal umdenken und jetzt den letzten zu nach hause wegen 1ner minute verpasst.Muss jetzt eine ganze stunden warten.Fahre 1-2 mal im quartal bahn und es läuft nie, wirklich NIE reibungslos ab",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Lemi K.,DE,,
